0,0.114761786,Retrieve
0,0.1251514,Increment
439,0.116669092,Retrieve
439,0.129344286,Increment
941,0.115503143,Retrieve
941,0.126690254,Increment
1404,0.114326349,Retrieve
1404,0.12631679,Increment
1846,0.115022624,Retrieve
1846,0.122168514,Increment
2257,0.114780359,Retrieve
2257,0.124266771,Increment
2685,0.116340162,Retrieve
2685,0.126225596,Increment
3147,0.113970507,Retrieve
3147,0.122838983,Increment
3553,0.113810986,Retrieve
3553,0.121798508,Increment
3971,0.113329942,Retrieve
3971,0.122978646,Increment
4395,0.114248701,Retrieve
4395,0.121722055,Increment
4793,0.114124226,Retrieve
4793,0.121618764,Increment
5215,0.114095627,Retrieve
5215,0.121842949,Increment
5610,0.116339862,Retrieve
5610,0.123856949,Increment
6072,0.11302367,Retrieve
6072,0.123649345,Increment
6478,0.117362396,Retrieve
6478,0.122581561,Increment
6920,0.116400817,Retrieve
6920,0.125150547,Increment
7373,0.11428422,Retrieve
7373,0.122402885,Increment
7804,0.117984776,Retrieve
7804,0.124052365,Increment
8264,0.11365203,Retrieve
8264,0.123390033,Increment
8674,0.11292911,Retrieve
8674,0.121837127,Increment
9072,0.11416978,Retrieve
9072,0.122393237,Increment
9477,0.113938296,Retrieve
9477,0.12121951,Increment
9868,0.115687476,Retrieve
9868,0.124278438,Increment
10305,0.115821081,Retrieve
10305,0.121979264,Increment
10743,0.114179728,Retrieve
10743,0.12219974,Increment
11143,0.11368651,Retrieve
11143,0.122105492,Increment
11538,0.114062644,Retrieve
11538,0.12253115,Increment
11941,0.115200296,Retrieve
11941,0.122789268,Increment
12357,0.115761164,Retrieve
12357,0.122202833,Increment
12774,0.114711749,Retrieve
12774,0.124867615,Increment
13206,0.114445293,Retrieve
13206,0.120874282,Increment
13620,0.113209284,Retrieve
13620,0.1226663,Increment
14015,0.112343628,Retrieve
14015,0.121453912,Increment
14392,0.112630085,Retrieve
14392,0.12130714,Increment
14770,0.114099836,Retrieve
14770,0.121918007,Increment
15168,0.111687113,Retrieve
15168,0.120520255,Increment
15526,0.113930378,Retrieve
15526,0.12002971,Increment
15907,0.114753525,Retrieve
15907,0.122835468,Increment
16321,0.114102955,Retrieve
16321,0.121578478,Increment
16725,0.111450384,Retrieve
16725,0.120011314,Increment
17081,0.113782515,Retrieve
17081,0.121518909,Increment
17473,0.112383529,Retrieve
17473,0.119422557,Increment
17829,0.113075205,Retrieve
17829,0.121152159,Increment
18210,0.112525846,Retrieve
18210,0.120605515,Increment
18579,0.115768072,Retrieve
18579,0.121300341,Increment
19009,0.113388083,Retrieve
19009,0.125361617,Increment
19433,0.114843133,Retrieve
19433,0.121957976,Increment
19862,0.113429218,Retrieve
19862,0.122230836,Increment
20256,0.114208833,Retrieve
20256,0.120562749,Increment
20642,0.11298327,Retrieve
20642,0.119943364,Increment
21010,0.114398898,Retrieve
21010,0.121427652,Increment
21405,0.11393424,Retrieve
21405,0.120236679,Increment
21783,0.113718144,Retrieve
21783,0.121426286,Increment
22172,0.112391196,Retrieve
22172,0.12335278,Increment
22565,0.115510435,Retrieve
22565,0.120368059,Increment
22963,0.113311234,Retrieve
22963,0.119731426,Increment
23331,0.114299725,Retrieve
23331,0.122428175,Increment
23736,0.113293479,Retrieve
23736,0.120239723,Increment
24108,0.112492673,Retrieve
24108,0.121753822,Increment
24489,0.111795211,Retrieve
24489,0.121183206,Increment
24880,0.113801632,Retrieve
24880,0.123652653,Increment
25294,0.111376535,Retrieve
25294,0.125101351,Increment
25696,0.11154865,Retrieve
25696,0.119357632,Increment
26043,0.113424817,Retrieve
26043,0.119121632,Increment
26406,0.111475069,Retrieve
26406,0.128077222,Increment
26840,0.111684789,Retrieve
26840,0.126553721,Increment
27260,0.111255975,Retrieve
27260,0.120625343,Increment
27614,0.112184497,Retrieve
27614,0.120181608,Increment
27973,0.11465816,Retrieve
27973,0.120039567,Increment
28379,0.117256721,Retrieve
28379,0.124330715,Increment
28831,0.116203354,Retrieve
28831,0.124910348,Increment
29282,0.112882346,Retrieve
29282,0.120707134,Increment
29653,0.112308084,Retrieve
29653,0.120601636,Increment
30018,0.112548918,Retrieve
30018,0.122913482,Increment
30409,0.113138986,Retrieve
30409,0.121600472,Increment
30794,0.112006272,Retrieve
30794,0.120633633,Increment
31156,0.111062739,Retrieve
31156,0.1194972,Increment
31497,0.114157755,Retrieve
31497,0.118602272,Increment
31864,0.112504407,Retrieve
31864,0.120709363,Increment
32232,0.111823582,Retrieve
32232,0.121051521,Increment
32597,0.11273984,Retrieve
32597,0.118548118,Increment
32949,0.113173202,Retrieve
32949,0.121179375,Increment
33351,0.111822328,Retrieve
33351,0.120821095,Increment
33711,0.111938057,Retrieve
33711,0.12010269,Increment
34070,0.115810967,Retrieve
34070,0.120418276,Increment
34471,0.111728014,Retrieve
34471,0.120660078,Increment
34832,0.112266611,Retrieve
34832,0.119696866,Increment
35187,0.112166092,Retrieve
35187,0.122985644,Increment
35576,0.111519445,Retrieve
35576,0.123524904,Increment
35964,0.111621664,Retrieve
35964,0.121330129,Increment
36331,0.111583449,Retrieve
36331,0.119930837,Increment
36683,0.112706836,Retrieve
36683,0.121511092,Increment
37062,0.112923457,Retrieve
37062,0.124819881,Increment
37478,0.112196848,Retrieve
37478,0.1207252,Increment
37866,0.112676735,Retrieve
37866,0.124671122,Increment
38274,0.113252086,Retrieve
38274,0.126900015,Increment
38710,0.112552617,Retrieve
38710,0.121109452,Increment
39083,0.113246654,Retrieve
39083,0.121153937,Increment
39462,0.112888323,Retrieve
39462,0.122043265,Increment
39848,0.112490464,Retrieve
39848,0.12042148,Increment
40214,0.114961938,Retrieve
40214,0.120777592,Increment
40607,0.112432472,Retrieve
40607,0.121812025,Increment
40985,0.115467318,Retrieve
40985,0.126405089,Increment
41440,0.113637223,Retrieve
41440,0.124209891,Increment
41855,0.115180154,Retrieve
41855,0.127639336,Increment
42319,0.115023664,Retrieve
42319,0.125254796,Increment
42756,0.114790859,Retrieve
42756,0.126803222,Increment
43208,0.114947786,Retrieve
43208,0.127906322,Increment
43674,0.118110142,Retrieve
43674,0.127016594,Increment
44185,0.118579333,Retrieve
44185,0.134273766,Increment
44749,0.11611807,Retrieve
44749,0.131191791,Increment
45259,0.115777303,Retrieve
45259,0.126571895,Increment
45720,0.114610079,Retrieve
45720,0.125013,Increment
46153,0.120204815,Retrieve
46153,0.131761874,Increment
46710,0.116167242,Retrieve
46710,0.127721229,Increment
47209,0.117048406,Retrieve
47209,0.135257603,Increment
47771,0.113926203,Retrieve
47771,0.132967098,Increment
48277,0.113868699,Retrieve
48277,0.123501472,Increment
48689,0.112647951,Retrieve
48689,0.123554216,Increment
49121,0.115203349,Retrieve
49121,0.123381543,Increment
49571,0.1129716,Retrieve
49571,0.121766176,Increment
49955,0.112343858,Retrieve
49955,0.122880801,Increment
50344,0.112783166,Retrieve
50344,0.121507889,Increment
50727,0.116328429,Retrieve
50727,0.128920217,Increment
51220,0.112830208,Retrieve
51220,0.121262978,Increment
51596,0.113081442,Retrieve
51596,0.12504852,Increment
52037,0.113864225,Retrieve
52037,0.124419045,Increment
52458,0.114518193,Retrieve
52458,0.122555524,Increment
52867,0.11517466,Retrieve
52867,0.12247211,Increment
53280,0.118149543,Retrieve
53280,0.124325567,Increment
53763,0.113045612,Retrieve
53763,0.121932725,Increment
54148,0.116931125,Retrieve
54148,0.122057581,Increment
54574,0.113790878,Retrieve
54574,0.123712622,Increment
54986,0.111820843,Retrieve
54986,0.12087282,Increment
55351,0.113611911,Retrieve
55351,0.120877927,Increment
55733,0.11333293,Retrieve
55733,0.120641428,Increment
56108,0.11209281,Retrieve
56108,0.12072333,Increment
56473,0.112596391,Retrieve
56473,0.121869872,Increment
56857,0.113180908,Retrieve
56857,0.12030662,Increment
57230,0.112607137,Retrieve
57230,0.120370763,Increment
57599,0.117991198,Retrieve
57599,0.122621018,Increment
58059,0.11266717,Retrieve
58059,0.131409453,Increment
58538,0.111935992,Retrieve
58538,0.119815241,Increment
58894,0.113187709,Retrieve
58894,0.121958576,Increment
59285,0.113697681,Retrieve
59285,0.123686408,Increment
59699,0.113301665,Retrieve
59699,0.122758754,Increment
60098,0.113203117,Retrieve
60098,0.123409834,Increment
60502,0.11396082,Retrieve
60502,0.121550128,Increment
60892,0.113641128,Retrieve
60892,0.120792036,Increment
61273,0.112607679,Retrieve
61273,0.120642455,Increment
61645,0.112163989,Retrieve
61645,0.121288511,Increment
62037,0.11286637,Retrieve
62037,0.120092921,Increment
62403,0.11233166,Retrieve
62403,0.120873096,Increment
62772,0.112651264,Retrieve
62772,0.120546764,Increment
63141,0.112445479,Retrieve
63141,0.121561456,Increment
63518,0.11221643,Retrieve
63518,0.120783698,Increment
63887,0.112048892,Retrieve
63887,0.121379317,Increment
64258,0.112270264,Retrieve
64258,0.122738483,Increment
64669,0.1157501,Retrieve
64669,0.122084978,Increment
65085,0.11255879,Retrieve
65085,0.12105652,Increment
65456,0.114038648,Retrieve
65456,0.121490553,Increment
65847,0.115191341,Retrieve
65847,0.123833448,Increment
66274,0.114564956,Retrieve
66274,0.128334916,Increment
66739,0.118317158,Retrieve
66739,0.123722317,Increment
67195,0.114280741,Retrieve
67195,0.12623453,Increment
67637,0.1146473,Retrieve
67637,0.125777509,Increment
68078,0.242557707,Retrieve
68078,0.127964841,Increment
69845,0.121467444,Retrieve
69845,0.236173099,Increment
71460,0.22764284,Retrieve
71460,0.126764463,Increment
73093,0.114621269,Retrieve
73093,0.120706099,Increment
73489,0.113582059,Retrieve
73489,0.12245599,Increment
73883,0.114240314,Retrieve
73883,0.121101586,Increment
74273,0.112656913,Retrieve
74273,0.120977133,Increment
74644,0.112121283,Retrieve
74644,0.121521954,Increment
75015,0.112583762,Retrieve
75015,0.117341361,Increment
75348,0.112159328,Retrieve
75348,0.119786374,Increment
75702,0.11258211,Retrieve
75702,0.119942098,Increment
76071,0.112267708,Retrieve
76071,0.120068764,Increment
76429,0.112387197,Retrieve
76429,0.12063398,Increment
76794,0.112746748,Retrieve
76794,0.121274776,Increment
77169,0.111341867,Retrieve
77169,0.119535324,Increment
77512,0.111743123,Retrieve
77512,0.119021883,Increment
77854,0.111762608,Retrieve
77854,0.119595295,Increment
78202,0.11178492,Retrieve
78202,0.119497871,Increment
78555,0.111604641,Retrieve
78555,0.119205281,Increment
78898,0.112308417,Retrieve
78898,0.123142628,Increment
79287,0.111909347,Retrieve
79287,0.121650178,Increment
79662,0.112137242,Retrieve
79662,0.120679804,Increment
80025,0.112177338,Retrieve
80025,0.120596162,Increment
80388,0.112411758,Retrieve
80388,0.120032676,Increment
80750,0.112225514,Retrieve
80750,0.119829402,Increment
81107,0.111775519,Retrieve
81107,0.11994512,Increment
81462,0.112586985,Retrieve
81462,0.120227733,Increment
81827,0.113082417,Retrieve
81827,0.119997494,Increment
82195,0.112185941,Retrieve
82195,0.122036012,Increment
82576,0.112099789,Retrieve
82576,0.118658428,Increment
82922,0.111485178,Retrieve
82922,0.119179743,Increment
83266,0.110945228,Retrieve
83266,0.118817208,Increment
83600,0.103394735,Retrieve
83600,0.987372131,Increment
92545,0.101355885,Retrieve
92545,0.108408996,Increment
92677,0.101472694,Retrieve
92677,0.109527627,Increment
92822,0.101402947,Retrieve
92822,0.108538994,Increment
92956,0.101510165,Retrieve
92956,0.109611962,Increment
93105,0.101145904,Retrieve
93105,0.108315151,Increment
93225,0.101006937,Retrieve
93225,0.108863608,Increment
93348,0.100938468,Retrieve
93348,0.10811322,Increment
93463,0.100972068,Retrieve
93463,0.10776999,Increment
93575,0.100887536,Retrieve
93575,0.108219768,Increment
93691,0.101007189,Retrieve
93691,0.10834167,Increment
93809,0.100970741,Retrieve
93809,0.107643433,Increment
93920,0.100934795,Retrieve
93920,0.108171115,Increment
94036,0.100990326,Retrieve
94036,0.108793034,Increment
94159,0.10114965,Retrieve
94159,0.107977392,Increment
94275,0.100981495,Retrieve
94275,0.112069691,Increment
94430,0.100953668,Retrieve
94430,0.108145862,Increment
94546,0.100977382,Retrieve
94546,0.108511394,Increment
94665,0.100997561,Retrieve
94665,0.107753145,Increment
94781,0.100911604,Retrieve
94781,0.107385654,Increment
94889,0.100914716,Retrieve
94889,0.107555951,Increment
94998,0.10098141,Retrieve
94998,0.108112642,Increment
95115,0.10095098,Retrieve
95115,0.110106004,Increment
95250,0.101009729,Retrieve
95250,0.109100011,Increment
95376,0.101034789,Retrieve
95376,0.108869647,Increment
95500,0.101001441,Retrieve
95500,0.108817001,Increment
95623,0.100920369,Retrieve
95623,0.108873059,Increment
95746,0.100952512,Retrieve
95746,0.108897085,Increment
95870,0.100928969,Retrieve
95870,0.108781607,Increment
95991,0.100949229,Retrieve
95991,0.108402495,Increment
96109,0.100964479,Retrieve
96109,0.108791798,Increment
96231,0.100931202,Retrieve
96231,0.108424247,Increment
96350,0.101061029,Retrieve
96350,0.108235463,Increment
96467,0.100949279,Retrieve
96467,0.108984013,Increment
96591,0.101041097,Retrieve
96591,0.1080037,Increment
96706,0.100998487,Retrieve
96706,0.108576524,Increment
96826,0.101174173,Retrieve
96826,0.108185591,Increment
96944,0.101325553,Retrieve
96944,0.109645183,Increment
97079,0.100914832,Retrieve
97079,0.109009355,Increment
97203,0.100928109,Retrieve
97203,0.108704306,Increment
97324,0.100913808,Retrieve
97324,0.111185556,Increment
97470,0.100898052,Retrieve
97470,0.108282754,Increment
97587,0.100931367,Retrieve
97587,0.108523549,Increment
97706,0.101009125,Retrieve
97706,0.108753084,Increment
97829,0.101322173,Retrieve
97829,0.10796318,Increment
97946,0.100903784,Retrieve
97946,0.108439817,Increment
98064,0.101122016,Retrieve
98064,0.108508223,Increment
98185,0.100934126,Retrieve
98185,0.108668569,Increment
98306,0.10103718,Retrieve
98306,0.108897551,Increment
98429,0.10095332,Retrieve
98429,0.108546983,Increment
98549,0.100956544,Retrieve
98549,0.108879536,Increment
98672,0.100945921,Retrieve
98672,0.108432683,Increment
98790,0.101061737,Retrieve
98790,0.108296772,Increment
98909,0.101310802,Retrieve
98909,0.108546594,Increment
99032,0.101229024,Retrieve
99032,0.108688777,Increment
99156,0.100955564,Retrieve
99156,0.108366194,Increment
99274,0.100953406,Retrieve
99274,0.108292449,Increment
99391,0.100909891,Retrieve
99391,0.108045799,Increment
99505,0.100979937,Retrieve
99505,0.10828961,Increment
99623,0.101021342,Retrieve
99623,0.108303574,Increment
99745,0.100931905,Retrieve
99745,0.109174225,Increment
99870,0.1009153,Retrieve
99870,0.108078214,Increment
99985,0.101199501,Retrieve
99985,0.108348894,Increment
